longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006
-122.25,37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138
-122.25,37.89,37.0,3000.0,457.0,987.0,450.0,7.5385
-122.25,37.87,52.0,609.0,236.0,1349.0,250.0,1.1696
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562
-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794
-122.25,37.86,52.0,1709.0,318.0,719.0,295.0,5.0463
-122.25,37.86,52.0,1587.0,444.0,878.0,449.0,1.7652
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897
-122.25,37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417
-122.25,37.85,52.0,919.0,213.0,413.0,193.0,4.0368
-122.25,37.85,52.0,1627.0,280.0,565.0,259.0,3.8462
-122.25,37.85,52.0,1274.0,235.0,558.0,219.0,5.6431
-122.25,37.84,52.0,3549.0,707.0,1551.0,714.0,3.6912
-122.25,37.84,52.0,3104.0,687.0,1157.0,647.0,3.12
-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3.6591
-122.25,37.83,52.0,4190.0,1105.0,1786.0,1037.0,3.0897
-122.25,37.83,52.0,2376.0,559.0,939.0,519.0,3.1484
-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234
-122.25,37.82,52.0,1424.0,289.0,550.0,253.0,5.0917
-122.25,37.82,32.0,3809.0,1098.0,1806.0,1022.0,2.6429
-122.25,37.82,28.0,3337.0,855.0,1520.0,802.0,3.9063
-122.25,37.81,52.0,2155.0,701.0,895.0,613.0,2.5795
-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225
-122.25,37.81,39.0,854.0,242.0,389.0,228.0,3.125
-122.25,37.81,29.0,4656.0,1414.0,2304.0,1250.0,2.4912
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177
-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2.1429
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504
-122.25,37.8,41.0,1471.0,469.0,1062.0,413.0,1.6121
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458
-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098
-122.25,37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685
-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771
-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975
-122.25,37.76,52.0,2876.0,648.0,1340.0,632.0,3.567
-122.25,37.74,25.0,1914.0,365.0,897.0,390.0,4.4562
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864
-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382
-122.25,37.5,45.0,1812.0,336.0,752.0,329.0,4.95
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708
-122.25,37.49,44.0,4420.0,743.0,1790.0,735.0,6.142
-122.25,37.49,43.0,2607.0,477.0,1225.0,461.0,4.224
-122.25,37.49,40.0,2709.0,521.0,1156.0,510.0,4.6366
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621
-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863
-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088
-122.25,37.39,33.0,370.0,42.0,153.0,53.0,10.6514
-122.25,37.08,20.0,1201.0,282.0,601.0,234.0,2.5556
-122.26,41.66,17.0,1885.0,350.0,953.0,328.0,2.1607
-122.26,40.58,14.0,2539.0,466.0,1271.0,438.0,3.9762
-122.26,40.19,35.0,2467.0,469.0,1194.0,444.0,2.0425
-122.26,38.57,22.0,509.0,103.0,139.0,73.0,2.1979
-122.26,38.36,25.0,1821.0,344.0,349.0,179.0,6.9931
-122.26,38.31,33.0,4518.0,704.0,1776.0,669.0,5.2444
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799
-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337
-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515
-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053
-122.26,38.14,34.0,963.0,159.0,392.0,176.0,4.0156
-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368
-122.26,38.12,28.0,3102.0,734.0,1623.0,639.0,3.1025
-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,2.6708
-122.26,38.11,52.0,1560.0,353.0,670.0,287.0,1.7411
-122.26,38.1,30.0,3317.0,1058.0,1794.0,990.0,1.1835
-122.26,38.1,24.0,1213.0,395.0,699.0,386.0,1.3007
-122.26,38.04,41.0,2512.0,539.0,1179.0,480.0,2.694
-122.26,38.03,41.0,1631.0,282.0,752.0,288.0,3.9345
-122.26,38.03,25.0,2239.0,361.0,928.0,353.0,4.4474
-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375
-122.26,38.0,5.0,6265.0,908.0,3326.0,872.0,6.2073
-122.26,38.0,14.0,2338.0,391.0,1003.0,398.0,4.2269
-122.26,37.98,28.0,2038.0,329.0,947.0,349.0,5.1178
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864
-122.26,37.9,37.0,2220.0,335.0,903.0,362.0,7.8336
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828
-122.26,37.89,52.0,3078.0,494.0,1005.0,462.0,6.381
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979
-122.26,37.88,52.0,1149.0,255.0,483.0,249.0,4.2788
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012
-122.26,37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044
-122.26,37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307
-122.26,37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167
-122.26,37.85,52.0,2491.0,474.0,1098.0,468.0,3.075
-122.26,37.84,52.0,950.0,202.0,467.0,198.0,3.9643
-122.26,37.84,52.0,696.0,191.0,345.0,174.0,2.6736
-122.26,37.84,50.0,2239.0,455.0,990.0,419.0,1.9911
-122.26,37.84,42.0,2555.0,665.0,1206.0,595.0,2.0804
-122.26,37.83,52.0,1665.0,419.0,946.0,395.0,2.0978
-122.26,37.83,52.0,1656.0,420.0,718.0,382.0,2.6768
-122.26,37.83,52.0,1470.0,330.0,689.0,309.0,3.48
-122.26,37.83,52.0,1443.0,311.0,660.0,292.0,3.0125
-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852
-122.26,37.82,40.0,624.0,195.0,423.0,160.0,0.9506
-122.26,37.82,37.0,3633.0,1085.0,1838.0,980.0,2.6104
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345
-122.26,37.81,34.0,5871.0,1914.0,2689.0,1789.0,2.8406
-122.26,37.81,29.0,335.0,107.0,202.0,91.0,2.0062
-122.26,37.8,36.0,5329.0,2477.0,3469.0,2323.0,2.0096
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438
-122.26,37.78,52.0,1045.0,239.0,496.0,216.0,2.9213
-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899
-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875
-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226
-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732
-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778
-122.26,37.77,52.0,1210.0,168.0,411.0,172.0,3.3571
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948
-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635
-122.26,37.54,16.0,2118.0,333.0,770.0,318.0,7.2477
-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247
-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007
-122.26,37.52,34.0,483.0,131.0,291.0,157.0,3.0833
-122.26,37.51,46.0,672.0,149.0,351.0,136.0,5.3264
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045
-122.26,37.5,44.0,6983.0,1131.0,2818.0,1115.0,5.6271
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038
-122.26,37.46,26.0,5067.0,750.0,1996.0,728.0,7.0001
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633
-122.27,40.53,17.0,2255.0,416.0,1171.0,411.0,2.875
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768
-122.27,38.68,18.0,742.0,142.0,343.0,119.0,3.1563
-122.27,38.53,22.0,678.0,137.0,336.0,103.0,4.4
-122.27,38.32,31.0,1267.0,319.0,545.0,297.0,1.9946
-122.27,38.31,44.0,3030.0,589.0,1373.0,582.0,2.9054
-122.27,38.29,36.0,1446.0,306.0,678.0,295.0,2.8409
-122.27,38.29,20.0,3870.0,795.0,2088.0,774.0,3.3021
-122.27,38.28,37.0,1170.0,303.0,766.0,302.0,2.6618
-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375
-122.27,38.04,47.0,1685.0,405.0,835.0,372.0,2.3103
-122.27,38.0,15.0,1216.0,166.0,572.0,178.0,5.8418
-122.27,38.0,12.0,1592.0,242.0,969.0,233.0,6.1576
-122.27,37.99,16.0,4921.0,737.0,2312.0,725.0,5.8899
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289
-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666
-122.27,37.91,47.0,1930.0,315.0,692.0,296.0,6.3669
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556
-122.27,37.9,52.0,2041.0,270.0,671.0,253.0,6.9414
-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342
-122.27,37.89,52.0,2640.0,366.0,973.0,355.0,7.266
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52
-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372
-122.27,37.87,49.0,1350.0,368.0,707.0,350.0,2.8846
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15
-122.27,37.86,52.0,1769.0,372.0,849.0,365.0,2.6914
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054
-122.27,37.85,52.0,335.0,83.0,152.0,77.0,2.2841
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817
-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431
-122.27,37.85,47.0,1375.0,307.0,843.0,319.0,1.3785
-122.27,37.85,42.0,1639.0,367.0,929.0,366.0,1.7135
-122.27,37.85,40.0,751.0,184.0,409.0,166.0,1.3578
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725
-122.27,37.84,52.0,2224.0,437.0,1006.0,422.0,2.6
-122.27,37.84,48.0,1922.0,409.0,1026.0,335.0,1.7969
-122.27,37.83,51.0,2665.0,574.0,1258.0,536.0,2.7303
-122.27,37.83,49.0,1655.0,366.0,754.0,329.0,1.375
-122.27,37.83,49.0,1215.0,282.0,570.0,264.0,1.4861
-122.27,37.83,48.0,1798.0,432.0,987.0,374.0,1.0972
-122.27,37.82,43.0,1007.0,312.0,558.0,253.0,1.7348
-122.27,37.82,41.0,3221.0,853.0,1959.0,720.0,1.1108
-122.27,37.82,40.0,946.0,375.0,700.0,352.0,1.775
-122.27,37.82,21.0,896.0,453.0,735.0,438.0,0.9218
-122.27,37.81,52.0,210.0,56.0,183.0,56.0,1.1667
-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977
-122.27,37.81,10.0,875.0,348.0,546.0,330.0,0.76
-122.27,37.79,27.0,1055.0,347.0,718.0,302.0,2.6354
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806
-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444
-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,5.2601
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269
-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337
-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695
-122.27,37.74,28.0,6909.0,1554.0,2974.0,1484.0,3.6875
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689
-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434
-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474
-122.27,37.55,15.0,1958.0,282.0,811.0,284.0,8.1221
-122.27,37.54,5.0,2140.0,420.0,990.0,394.0,6.035
-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644
-122.27,37.53,43.0,1145.0,230.0,586.0,254.0,3.5
-122.27,37.52,35.0,1051.0,259.0,517.0,234.0,3.7
-122.27,37.51,39.0,3996.0,793.0,1744.0,761.0,4.5075
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951
-122.27,37.24,30.0,2762.0,593.0,1581.0,502.0,5.1002
-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488
-122.28,38.32,12.0,4609.0,1005.0,2293.0,960.0,3.4543
-122.28,38.3,23.0,526.0,152.0,245.0,130.0,2.0134
-122.28,38.29,23.0,1398.0,388.0,1112.0,406.0,2.2366
-122.28,38.22,42.0,106.0,18.0,40.0,25.0,7.5197
-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375
-122.28,37.96,35.0,1579.0,243.0,734.0,264.0,5.5
-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.828
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083
-122.28,37.9,52.0,1369.0,249.0,490.0,248.0,4.1212
-122.28,37.9,49.0,3191.0,516.0,1148.0,507.0,6.3538
-122.28,37.89,52.0,2616.0,473.0,1085.0,487.0,4.125
-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171
-122.28,37.89,52.0,1225.0,169.0,412.0,168.0,5.7912
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614
-122.28,37.88,52.0,1193.0,200.0,506.0,207.0,4.1912
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625
-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543
-122.28,37.87,46.0,1777.0,446.0,805.0,431.0,2.8676
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594
-122.28,37.86,52.0,2031.0,450.0,958.0,445.0,1.9327
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798
-122.28,37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018
-122.28,37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167
-122.28,37.85,52.0,1898.0,421.0,1102.0,397.0,1.808
-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73
-122.28,37.84,52.0,729.0,160.0,395.0,155.0,1.6875
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615
-122.28,37.84,50.0,2082.0,492.0,1131.0,473.0,1.6424
-122.28,37.84,49.0,1916.0,447.0,863.0,378.0,1.9274
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997
-122.28,37.83,52.0,1511.0,390.0,901.0,403.0,1.4103
-122.28,37.82,52.0,945.0,243.0,576.0,220.0,1.4113
-122.28,37.82,52.0,1489.0,335.0,728.0,244.0,0.8172
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171
-122.28,37.82,52.0,1238.0,288.0,622.0,259.0,1.5057
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098
-122.28,37.81,52.0,773.0,143.0,377.0,115.0,2.4083
-122.28,37.81,52.0,386.0,164.0,346.0,155.0,0.8075
-122.28,37.81,52.0,340.0,97.0,200.0,87.0,1.5208
-122.28,37.81,35.0,948.0,184.0,467.0,169.0,1.8088
-122.28,37.81,19.0,1207.0,243.0,721.0,207.0,1.1111
-122.28,37.81,17.0,924.0,289.0,609.0,289.0,1.5
-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139
-122.28,37.78,29.0,5154.0,1394.0,3741.0,1273.0,2.5762
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972
-122.28,37.55,17.0,4199.0,629.0,2020.0,630.0,6.1228
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701
-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699
-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207
-122.28,37.53,25.0,3710.0,1015.0,2068.0,958.0,3.5445
-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047
-122.28,37.52,38.0,2197.0,357.0,1228.0,373.0,5.4719
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313
-122.28,37.51,33.0,4719.0,758.0,1980.0,757.0,6.1064
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787
-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912
-122.28,37.49,25.0,7335.0,1157.0,2626.0,1049.0,6.5475
-122.28,37.47,44.0,863.0,114.0,281.0,99.0,6.8879
-122.29,40.47,20.0,2858.0,612.0,1422.0,589.0,1.9657
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904
-122.29,40.43,21.0,2842.0,640.0,1658.0,608.0,1.9943
-122.29,40.39,17.0,1682.0,332.0,887.0,316.0,1.8438
-122.29,38.4,28.0,2024.0,340.0,844.0,309.0,4.7833
-122.29,38.32,23.0,4312.0,993.0,2317.0,934.0,2.7667
-122.29,38.31,45.0,3075.0,754.0,1635.0,723.0,2.2721
-122.29,38.31,25.0,4927.0,1005.0,2756.0,998.0,2.7325
-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096
-122.29,38.3,52.0,1219.0,288.0,847.0,283.0,1.6691
-122.29,38.28,38.0,2308.0,425.0,1272.0,406.0,3.6083
-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472
-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025
-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046
-122.29,37.97,20.0,3426.0,632.0,1512.0,580.0,4.4911
-122.29,37.94,20.0,7578.0,1426.0,3637.0,1362.0,4.4387
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0
-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943
-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516
-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338
-122.29,37.9,49.0,1283.0,238.0,576.0,236.0,3.3333
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696
-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551
-122.29,37.89,52.0,1571.0,349.0,693.0,326.0,3.1375
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065
-122.29,37.88,46.0,1895.0,442.0,920.0,425.0,2.9926
-122.29,37.87,52.0,895.0,198.0,386.0,204.0,3.875
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946
-122.29,37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106
-122.29,37.83,52.0,1121.0,211.0,554.0,187.0,3.3929
-122.29,37.82,49.0,135.0,29.0,86.0,23.0,6.1183
-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75
-122.29,37.81,46.0,935.0,297.0,582.0,277.0,0.7286
-122.29,37.81,46.0,2801.0,644.0,1823.0,611.0,0.9802
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999
-122.29,37.81,26.0,768.0,152.0,392.0,127.0,1.7719
-122.29,37.81,23.0,1745.0,374.0,1054.0,325.0,0.8026
-122.29,37.81,20.0,835.0,161.0,290.0,133.0,2.483
-122.29,37.8,52.0,1027.0,244.0,492.0,147.0,2.6094
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427
-122.29,37.56,34.0,1693.0,281.0,846.0,291.0,5.3683
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,4.39
-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091
-122.29,37.54,39.0,1459.0,285.0,761.0,291.0,5.0081
-122.29,37.53,41.0,839.0,190.0,419.0,215.0,5.012
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787
-122.29,37.52,33.0,4104.0,751.0,1837.0,771.0,5.3506
-122.29,37.51,35.0,3040.0,520.0,1374.0,518.0,6.1004
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678
-122.29,37.41,30.0,6373.0,854.0,2149.0,798.0,10.6868
-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571
-122.3,41.31,29.0,4059.0,787.0,1700.0,702.0,2.4526
-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033
-122.3,40.45,32.0,1286.0,271.0,694.0,236.0,1.6579
-122.3,38.33,15.0,4741.0,956.0,2043.0,856.0,4.1862
-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035
-122.3,38.31,34.0,1797.0,395.0,1162.0,407.0,3.455
-122.3,38.3,44.0,3690.0,809.0,1922.0,736.0,2.6346
-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.7619
